date,ret_1d,ret_5d,ret_10d,ret_20d,ret_intraday,ret_overnight,high_low_range,log_volume,volume_ratio_20d,close_vs_ma5,close_vs_ma20,close_vs_ma50,momentum_5_20,vol_5d,vol_20d,vol_50d,rsi_14,bn_ret_1d,bn_ret_5d,nifty_bn_spread,nifty_bn_corr_20d,vix_level,vix_change,vix_5d_change,vix_ma_ratio,close_vs_252d_high,close_vs_252d_low,dow,ret_zscore,ma5_smooth_signal,volume_normalized
2022-01-17,0.0028675682661627455,0.01693016363101818,0.038716216710374285,,0.003972944051792436,-0.0011010015679991235,0.005068837467023592,12.493879710170106,,0.004948394818022894,,,,0.0032200589166282057,,,,-0.004020026016963385,-0.003435651114355842,0.0068875942831261305,,16.770000457763672,0.012681219721847325,-0.05147057871631988,,,,0,0.28558330987863045,0.007344268797912612,0.24765974765974766
2022-01-18,-0.010653690567923424,0.003173547554103262,0.017287080004493083,,-0.012223700840355468,0.001589439100500579,0.014633030698471255,12.334905517373143,,-0.0063830575977306125,,,,0.0070895838615810045,,,,-0.00015301532177069976,-0.006032392584524482,-0.010500675246152724,,17.780000686645508,0.06022660711462624,0.0011261518865943732,,,,1,-1.3020014621779363,0.002135091431024305,0.20777370777370777
2022-01-19,-0.00964224043394124,-0.015041948162964225,0.0007336238336983492,,-0.010524393594156526,0.0008915360363653538,0.013618763256765965,12.530689165775017,,-0.01299724108748146,,,,0.006626968460608169,,,,-0.004421562125805245,-0.017718631953410946,-0.005220678308135995,,17.81999969482422,0.00224966291529749,0.03725258313619628,,,,2,-1.1832430795370634,-0.00046469964133244446,0.25783475783475784
2022-01-20,-0.010112406160797005,-0.027429414267916785,0.0006254745676845808,,-0.009151275040455332,-0.0009700079296977798,0.016627245593287154,12.461102385706706,,-0.017564018704051,,,,0.006403739951875224,,,54.11265792738583,-0.005007708511276743,-0.01609301984594913,-0.005104697649520262,,17.790000915527344,-0.0016834332104723737,0.0652694672330083,,,,3,-1.2384471073171859,0.002374253882233557,0.2389092389092389
2022-01-21,-0.007875745304668613,-0.03498073808936908,-0.010978057043660283,,0.00019593680079004556,-0.008070100875710987,0.012587166203565174,12.533936507614786,,-0.01836488629387456,,,,0.005659485354180404,,,49.753799320290376,-0.007306329179763704,-0.0207477036639776,-0.000569416124904909,,18.889999389648438,0.06183240120920974,0.14070048302223537,,,,4,-0.9758318612801165,0.003945223653756047,0.25875050875050876
2022-01-24,-0.02656790518738339,-0.06330531429960717,-0.047446919998394343,,-0.024241657782755905,-0.002384040498533201,0.03507768891383351,12.687881320225673,,-0.03194143573242281,,,,0.007672345978582642,,,33.79595821423645,-0.01668028378355757,-0.033195329935582274,-0.00988762140382582,,22.829999923706055,0.20857600113087904,0.3613595289520046,,,,0,-3.1705526894795604,-0.013414261402451388,0.30575905575905576
2022-01-25,0.007513491221694313,-0.04610496445824952,-0.04307773320133479,,0.016257248591982763,-0.008603881923010034,0.02733829133277039,12.696185227698622,,-0.015384769495583206,,,,0.012079661002101815,,,34.08407225842144,0.02054802558483182,-0.013178404015523837,-0.013034534363137507,,21.360000610351562,-0.06438893203096707,0.20134981920416783,,,,1,0.8310796003391071,0.0015471016892447675,0.3085063085063085
2022-01-27,-0.00971173291462768,-0.04617189838358504,-0.060519331244477725,,0.002822083614171844,-0.012498544590908526,0.01845395819390377,12.888158878730694,,-0.015655005501182817,,,,0.012080140027054554,,,34.27878420228005,0.007302447506083221,-0.0015575156393340395,-0.0170141804207109,,21.06999969482422,-0.013576821500033254,0.18237935216934686,,,,3,-1.1914024680573174,-0.004980822101654736,0.3788156288156288
2022-01-28,-0.0004793161771092791,-0.03688972130709012,-0.06330727212704668,,-0.006180247768325833,0.005736383864795169,0.017331380583216597,12.780717782009118,,-0.008655051799319469,,,,0.012681523751491503,,,31.899573831418692,-0.007706343592345788,-0.004265508392417683,0.007227027415236509,,20.700000762939453,-0.01756046213781648,0.16357502516327727,,,,4,-0.1073877027446033,-0.010381156256897728,0.3378103378103378
2022-01-31,0.0139107178709299,-0.015740387923211863,-0.05017051562521402,,0.002242570616985195,0.011642039159004856,0.008411238428281675,12.681374713227118,1.1836997516327845,0.008377045747931522,-0.02424072946850353,,,0.01583769890391773,,,33.50157802250321,0.007587097084454486,0.010673539438161184,0.006323620786475415,,21.950000762939453,0.06038647120428875,0.16199054908217048,1.1922220663067558,,,0,1.5822034221919914,-0.0024111572599734288,0.30362230362230364
2022-02-01,0.013667938611870323,0.024943000492350098,-0.03994133829300062,-0.002771499091680507,0.002704043352046634,0.010934328361907514,0.021497004171524888,12.8646283813205,1.3747465044295015,0.0170993589435684,-0.010768146839128523,,0.027714499584030605,0.010090933129537473,0.010472846371697165,,39.092106984073034,0.01396032994263341,0.042166508626618304,-0.00029239133076308654,0.7362562301999062,19.979999542236328,-0.08974948301729857,-0.12483575957047477,1.074915902472758,,,1,1.553697743883215,0.006014277943459323,0.36945461945461944
2022-02-02,0.011557838585399605,0.029057313162211162,-0.018387337686634364,-0.0014181210597997707,0.0041680758438461816,0.007359089498382493,0.006737841851799775,12.510611835048378,0.9608162686884433,0.02291138755481925,0.0007363415485905911,,0.030475434222010933,0.010498618742435257,0.01054784555118234,,40.35688117116827,0.02142551064133702,0.04306258163326193,-0.009867672055937415,0.745721304977483,18.649999618530273,-0.06656656427316365,-0.12687270198428546,0.9965800731684371,,,2,1.3059425081727614,0.012837640547221918,0.25223850223850225
2022-02-03,-0.012362248664229525,0.026303031700503965,-0.021083327589936918,-0.020365170987852288,-0.011681320440123258,-0.0006889763779527559,0.015375679776554357,12.330941627576044,0.806362649680622,0.005061289718928386,-0.010618585864256902,,0.04666820268835625,0.011496461577974782,0.010766324086545641,,35.563488445035105,-0.00814889208120928,0.02706270572755387,-0.004213356583020245,0.7728807390164256,19.15999984741211,0.02734585733584205,-0.09065020764482001,1.0185800324159529,,,3,-1.5026100629859873,0.001757583993203582,0.20685795685795685
2022-02-04,-0.0024998826581151823,0.0242283237542138,-0.013555173663907238,-0.01293817751260995,-0.004201114301265509,0.0017084088640615953,0.008863172763405872,12.473807080172259,0.9260965067668108,-0.0021839845671142166,-0.012453170002677982,,0.03716650126682375,0.011780597487351701,0.010563816827998652,,34.95800456109403,-0.005656201935401173,0.029184682446551813,0.0031563192772859905,0.7615846175962315,18.899999618530273,-0.013569949423405281,-0.0869565738196415,1.0023068686879262,,,4,-0.3446304488183786,0.0028012722919277255,0.24226699226699228
2022-02-07,-0.017281112927623465,-0.007280916665606041,-0.02290670013606455,-0.03363328611894911,-0.013903356439394533,-0.0034253807781278733,0.024245341988069706,12.487485104968359,0.9345959195189476,-0.018014901670270755,-0.027877334379133756,,0.026352369453343072,0.01386125335185133,0.01113897047801877,,29.793603288501075,-0.020467017667743503,0.0005292289715059795,0.003185904740120038,0.7889162979674135,20.440000534057617,0.08148153156667104,-0.06879271874246728,1.075874430391245,,,0,-2.080153477855853,-0.01094742844915153,0.24592999592999593
2022-02-08,0.0030876976246183574,-0.01764250228377684,0.006860441265422734,-0.04091198554084596,-0.0007580858439817061,0.0038487011144327085,0.015219935895579654,12.500606192931057,0.9409497108813738,-0.01148541095610267,-0.0228434209546009,,0.023269483257069123,0.01161459234556709,0.010820242746180994,,33.5119231536121,0.0008685250649362874,-0.012389159503187863,0.00221917255968207,0.7691615159502453,19.68000030517578,-0.037182006312353355,-0.015014977173866795,1.0304474248768825,,,1,0.3114295732816881,-0.00841371201804575,0.24949124949124948
2022-02-09,0.01141215233034587,-0.017783983056805397,0.010756575340452601,-0.03278452674355814,0.0053943946196156264,0.005985469725049589,0.007910671471546164,12.37328056451408,0.8261112664243779,0.003428536953995698,-0.010033793776118682,,0.015000543686752743,0.011567461847140035,0.0111853490449579,,40.833608079265645,0.015299093000172626,-0.018312759817444513,-0.003886940669826755,0.7875553482615013,18.559999465942383,-0.05691061086715743,-0.004825745545778415,0.9697729368164323,,,2,1.2888369055909816,0.004535577108360833,0.21682946682946683
2022-02-10,0.008133901085124018,0.0025996510663874872,0.028971061471300796,-0.03330157903886255,0.002948029300936758,0.0051706286195127285,0.012058425627579613,12.519422464730532,0.9513543586355576,0.011059930845624955,-0.000262932702509322,,0.03590123010525004,0.011282620250631386,0.011159890477031316,,47.03562883862106,0.010378052945785088,2.4332703153051582e-05,-0.00224415186066107,0.7916720630428703,17.709999084472656,-0.045797435664234665,-0.07567853729055751,0.9240803042836606,,,3,0.9039243896964186,0.017044824124440305,0.2546805046805047
2022-02-11,-0.01312629691281364,-0.008081088753712273,0.015951443765890083,-0.04836567075246301,-0.004369377113059424,-0.00879535000074882,0.008733938617821839,12.441539946533215,0.8878832526485653,-0.0005867143707632971,-0.010905947304311159,,0.040284581998750735,0.012891683605395006,0.011399863984413557,,45.410302513463,-0.01265540133313936,-0.007014852054476162,-0.00047089557967427975,0.825654387787864,18.68000030517578,0.054771387399651594,-0.01164017554470198,0.9696843994956555,,,4,-1.5923200063760778,0.0027019916206902916,0.23382173382173382
2022-02-14,-0.03061622289529342,-0.021541039442038223,-0.02866511759457613,-0.07739748948961289,-0.013665235081503592,-0.017185836306997222,0.01720910988258383,12.629705057593787,1.0576057605760576,-0.027034551674925078,-0.03731659472210225,,0.05585645004757467,0.017510483970552947,0.013003529645465422,,44.33744597419761,-0.041765682096982504,-0.028606016242693544,0.011149459201689083,0.8696958051371153,22.979999542236328,0.2301926748828329,0.12426609304371117,1.1733469235372322,,,0,-3.645881771215853,-0.02640573923711831,0.28713878713878715
2022-02-15,0.03025912638397754,0.004963251263266022,-0.012766815192257863,-0.05219822980074029,0.02475598120561617,0.005370200593400788,0.030874604111856507,12.6071950042042,1.0283687943262412,0.001415006900100213,-0.005470472439512597,,0.057161481064006314,0.02352824846316995,0.015041004698317597,,51.207299502951145,0.034180447472104136,0.0037249045559333283,-0.003921321088126595,0.9086469272400992,20.610000610351562,-0.10313311484314003,0.0472561123350792,1.042119662367756,,,1,3.5017350812742727,0.006559956672550049,0.2802197802197802
2022-02-16,-0.0017432697608654735,-0.008108290072343816,-0.025748075435882978,-0.04366197456469689,-0.004954490714032316,0.0032272101358170125,0.013445197557415373,12.406970587897064,0.8393120730493289,0.0013057781898575538,-0.004949098558851284,,0.03555368449235308,0.022827644348573352,0.014920420029821668,,53.59666971223064,-0.005666759384850617,-0.017001941679994248,0.0039234896239851436,0.9125523786404888,20.59000015258789,-0.0009704248991446729,0.10937504014321564,1.0337642843163248,,,2,-0.25579351959791824,0.005954196412600865,0.22507122507122507
2022-02-17,-0.001016014719190439,-0.017110790259141306,-0.01455562127689769,-0.035332067935178735,-0.005285597876913909,0.004292270372893526,0.011965072057363723,12.354923592262528,0.8028919330289194,0.003784354212509111,-0.004147242006622531,,0.01822127767603743,0.02222933795015099,0.014815956866199447,,53.426334000611575,-0.011122794952292403,-0.03792014321299819,0.010106780233101964,0.90251290756409,22.010000228881836,0.0689655204356796,0.2428007547543709,1.0935559287933034,,,3,-0.17040361295298118,0.0007031839193818445,0.21245421245421245
2022-02-18,-0.0016353356196504576,-0.0056662236147282385,-0.013701523112511493,-0.027070970251168558,0.0023352217112162033,-0.003961306801219645,0.009353944721510432,12.152671868803058,0.6637377255780574,0.003288730831190856,-0.004398705099917022,,0.02140474663644032,0.02153600281913509,0.014683061830652414,,48.84357706702114,0.0017984821559970943,-0.023836114013850884,-0.003433817775647552,0.9036477305555696,22.170000076293945,0.007269415981293603,0.18683081981273686,1.0896490746160064,,,4,-0.24312054283735293,0.002082953913772334,0.1692104192104192
2022-02-21,-0.004031556958107085,0.021602678444077483,-0.0004037051463783303,-0.02330115772971142,0.0008376094243045558,-0.004865091336058496,0.016293209668091405,12.279323107269766,0.7616755446227901,-0.0049610959413576294,-0.007238272156540382,,0.0449038361737889,0.014519626749075495,0.014617031427302784,,42.82642198390447,0.002299337314612515,0.021053408080296432,-0.0063308942727196005,0.9000117750884704,22.899999618530273,0.0329273585802512,-0.003481284825920805,1.11454503694175,,,0,-0.5244704196565592,0.0010501373366651467,0.19525844525844527
2022-02-22,-0.006651566067580439,-0.014997882818685304,-0.01010906981626536,-0.003317981230565259,0.014497313401691369,-0.020846658921508478,0.017829771119546266,12.611871031428459,1.066642971387951,-0.008595549540529768,-0.01367979050470336,,-0.011679901588120045,0.0023331691464847336,0.013418226453618965,,36.1975953556406,-0.008330850828513925,-0.020918286625268956,0.001679284760933486,0.9085543667427639,26.65999984741211,0.16419215246795504,0.29354677621998126,1.285562727008391,,,1,-0.8320961086466702,0.006769586674959305,0.2816442816442816
2022-02-23,-0.0016937094155936583,-0.01494898052377247,-0.022936059925743768,-0.012426198041895486,-0.007633254819855186,0.005985232206852404,0.011302044415630081,12.207072145863258,0.7279073572454415,-0.007292624181143181,-0.014739991066398672,,-0.002522782481876984,0.0023400206840045695,0.0133014062937581,,39.200259426714496,0.0005459310627979885,-0.014800889197835398,-0.002239640478391647,0.9147954784550855,24.540000915527344,-0.07951984036078508,0.19184073500081977,1.1743312860300195,,,2,-0.24997444236429192,0.01243406995452001,0.17999592999593
2022-02-24,-0.04778103847083648,-0.061061766115064864,-0.07712774130135858,-0.050391152364441916,-0.018185510106942766,-0.030143707053169825,0.030896204996050884,13.034624463096321,1.6465639661339901,-0.04295860976710564,-0.0594755439249709,,-0.010670613750622948,0.01990846126328716,0.01691570476030036,,29.357263899851205,-0.05787190521882524,-0.06137611778059804,0.010090866747988758,0.9701772649354106,31.979999542236328,0.3031784168354057,0.45297588412887513,1.4914305474543337,,,3,-5.661271030253971,-0.031195842532553586,0.4423076923076923
2022-02-25,0.025261660109649586,-0.03576578102272965,-0.041229347724427656,-0.025935571580268046,0.008643316891778666,0.0164759364778045,0.016238053694052866,12.706241689107635,1.1911297312915343,-0.011587352561063469,-0.03447683730258233,,-0.009830209442461602,0.026177258438457977,0.018016534970012796,,41.27016836117036,0.03413889435303008,-0.031075130316905897,-0.008877234243380494,0.9758751803257686,26.739999771118164,-0.16385240294320957,0.2061344014026798,1.2297362463449026,,,4,2.9149626917103286,-0.0009289762857503936,0.31186406186406185
2022-02-28,0.008134034290366632,-0.02398781811856221,-0.0029033407958750646,-0.03148523378512036,0.018948450918098887,-0.010613310828421424,0.027367113966810633,12.909665083951658,1.4384085692425401,0.0013571141561927735,-0.025080756107028424,,0.007497415666558149,0.02706989745251193,0.017807345667454937,,42.75269866548523,-0.006188431990831966,-0.03928027469045392,0.014322466281198598,0.9663642036894802,28.56999969482422,0.06843679653590096,0.2475982607312308,1.294194913068215,,,0,0.9039400298536945,0.014072356948102938,0.38756613756613756
2022-03-02,-0.011191633122935585,-0.028448650391728836,-0.04301986368548927,-0.05523745222847831,0.000774394759116618,-0.011956768623094532,0.01203481997580404,13.157151202889994,1.8002573286504155,-0.004074683241482968,-0.03326731165742847,,0.026788801836749476,0.027233824816749776,0.017562768984531584,,36.81504865181606,-0.02299387056690705,-0.05348567001514137,0.011802237443971464,0.9626060362288098,29.229999542236328,0.023101149963668854,0.09639908887972815,1.296920740574951,,,2,-1.3651634368918262,0.0027547241153882407,0.503052503052503
2022-03-03,-0.00649757722841704,-0.033123772947709296,-0.0475775868348125,-0.07210063097581554,-0.013463239572459573,0.007060722543196233,0.0197599100840748,12.999291379814334,1.4930010300052345,-0.003792040464219437,-0.03595138389691033,,0.03897685802810624,0.02715261210365092,0.017253211605242028,,32.79279011434805,-0.012113827306180824,-0.06546177459802249,0.005616250077763785,0.9635022371721453,28.15999984741211,-0.036606216612426135,0.1475142133998153,1.2236296059312952,,,3,-0.8140156666462414,0.005900192098668322,0.4261294261294261
2022-03-04,-0.015317032007332254,-0.0001600562474797229,-0.06121204904539579,-0.07487669091880589,-0.005759103569133299,-0.009613292384682755,0.019833380201713977,13.030467362699792,1.4828180369973016,-0.019020180592056346,-0.04705691922057187,,0.07471663467132617,0.016631042376119225,0.017344672785732228,,32.57419602142255,-0.015353004295563633,-0.023285409796910628,3.5972288231378435e-05,0.9665673034557651,27.959999084472656,-0.007102299858777639,-0.1257035808413447,1.1921461281410142,,,4,-1.8495429261015632,9.82261901016912e-06,0.4403744403744404
2022-03-07,-0.02352668473994779,-0.04773867726504821,-0.08179704721040137,-0.09437782619002433,-0.0003024842294323494,-0.023231227590491944,0.014697547985190225,13.280050653239922,1.8079619506470244,-0.03281022486883356,-0.06494275126073823,,0.046639148924976115,0.011760734192513436,0.01789412985766685,,34.15239928367143,-0.04465704713354768,-0.09770592150861568,0.02113036239359989,0.9613228320025762,29.329999923706055,0.04899860100475517,0.09685864527887333,1.223357665917603,,,0,-2.8134709021947653,-0.02037413067286853,0.5719373219373219
2022-03-08,0.009474776509483585,-0.04647224153765839,-0.06934529197865336,-0.06972100207378273,0.016872263994062643,-0.00727474604875465,0.02231248109118232,13.205968961259126,1.609617434561175,-0.014265135907475912,-0.05273266147784039,,0.023248760536124347,0.012272581316644627,0.017911352828890836,,25.48966681027008,0.008726518234019043,-0.08416444976278403,0.0007482582754645417,0.9621069416681525,28.59000015258789,-0.025230132050565013,0.0007000510317574093,1.1725623002881984,,,1,1.0613619057634651,-0.0122738985168519,0.5294057794057794
2022-03-09,0.020726290088294297,-0.015693147434219124,-0.0436953489610461,-0.05336269944401817,0.01662828768348053,0.004030974206070544,0.026187924484924338,13.043752976822418,1.3304356586692765,0.00940399140406778,-0.03045707882054527,,0.037669552009799045,0.018054362824007002,0.01866861154732506,,33.89710181510034,0.019824646927115497,-0.04402680952890514,0.0009016431611788001,0.9636705697796498,27.469999313354492,-0.03917456569625166,-0.06021211961836326,1.1089132688217236,,,2,2.3824468609066094,0.003431031389102168,0.4465811965811966
2022-03-10,0.01526738719047449,0.005870366788121917,-0.02744785485619683,-0.0497543691381257,-0.0096794327497615,0.02519065115400393,0.01864430537948817,13.094786609634093,1.3514677484336144,0.023590548408567447,-0.013111489299227674,,0.055624735926247615,0.019568996771339466,0.01883971555782716,,39.13204337300678,0.01952221126738607,-0.01341275138638598,-0.004254824076911579,0.9644815757001072,25.579999923706055,-0.06880230931529796,-0.091619315968965,1.0181905054100757,,,3,1.7414953623030471,0.006294935708713201,0.4712047212047212
2022-03-11,0.0021421537513466316,0.02370522141011744,0.023541370993853228,-0.055402063079398656,0.006149776916381515,-0.003983127817527716,0.013439204020298797,12.747524462837925,0.9457637379268594,0.020933122315300867,-0.008120651847965399,,0.0791072844895161,0.017280988487468243,0.01871094949478101,,40.13168457536305,0.0020492300147954,0.0040237741327961984,9.292373655123143e-05,0.9640300236512335,25.350000381469727,-0.008991381662326714,-0.09334759615397736,0.9939227781729079,,,4,0.2004095068117432,0.0005685108447144316,0.326007326007326
2022-03-14,0.014482565042708062,0.06355297439661234,0.012780362197610362,-0.028975911523906772,0.014284348861627152,0.00019542466696183933,0.016682129161184178,12.659375083052499,0.8586864580206827,0.02305552521312393,0.0077572968482382265,,0.09252888592051911,0.006994009919139651,0.01891686178897092,,45.13075847173555,0.022170233744617684,0.07425633152070588,-0.007687668701909622,0.9659740654739905,25.68000030517578,0.013017748273774332,-0.12444594708573975,0.9932314980063173,,,0,1.6493462727947756,0.007422271526243529,0.2964997964997965
2022-03-15,-0.012346456503312231,0.040562764224141956,-0.007794519889975815,-0.01067523053827013,-0.014061612135165378,0.0017396174578084595,0.022369921382704196,12.852128218556269,1.030529712796554,0.0025269237711329495,-0.004150169979655338,-0.03599856530445722,0.05123799476241209,0.013276623160736082,0.01783685556497498,,43.93340912315884,-0.008198311708855544,0.056232015318654405,-0.004148144794456687,0.9565221051030616,26.729999542236328,0.04088782027190718,-0.06505773348809163,1.0263991406564028,,,1,-1.500755842569249,-0.013172899777847857,0.36457061457061457
2022-03-16,0.018745100484606647,0.038543072803940426,0.02224506324564124,-0.021731780028350633,0.005848270626310274,0.012821844243233512,0.008839333781210093,12.468436909997665,0.7058312520360517,0.013635254635158578,0.015661635144160302,-0.017188704795261134,0.06027485283229106,0.012825795280524304,0.016960019697631,0.014547080115730377,48.8497124600639,0.02071806659039166,0.05715732973845289,-0.0019729661057850123,0.9527638516773352,24.1200008392334,-0.09764305079313018,-0.12195116701340791,0.9199786749139477,,,2,2.149827510595661,-0.0004422427556901587,0.24084249084249085
2022-03-17,0.018361988356508263,0.041708619776712696,0.04782383146115032,-0.0020290978677784954,0.004891639706921695,0.013404777308641126,0.009767404024643626,13.013217930143531,1.184255712587505,0.023785044340996597,0.03441997078931158,0.001458577144328732,0.04373771764449119,0.013348786948820263,0.017498441343120192,0.0147162933517973,65.66230424677235,0.019030324036841018,0.05664728475323466,-0.0006683356803327545,0.9549259417039241,22.610000610351562,-0.06260365573560356,-0.11610630657594612,0.859075217386671,,,3,2.1048447920468605,0.01261448954995692,0.43243793243793244
2022-03-21,-0.009802202470463706,0.029292677799452438,0.053692288622501305,-0.010806375427414694,-0.012227726744857035,0.002455550069653383,0.015010820711641927,12.561997308078203,0.7489113897487015,0.007933849297782292,0.024853765986146747,-0.007429112302936636,0.04009905322686713,0.015600078717752321,0.01763623928693477,0.014736516248329086,57.46373370175288,-0.01125630233583308,0.04261678185041795,0.0014540998653693737,0.9582703457815595,24.6200008392334,0.08889872510492536,-0.02879682569038311,0.9308304826135053,,,0,-1.2020248583940751,-0.0041092345418328735,0.2667887667887668
2022-03-22,0.011561223252155806,0.0263286882564302,0.09155492910369989,0.0022689590350581934,0.011395738704909907,0.00016361997674405602,0.018948318522422108,12.7316883547688,0.8704377918719687,0.014280944487075065,0.036580691092222395,0.004547630011804138,0.024059729221372006,0.015248467569015019,0.01783311414648644,0.014777579624362299,58.30942179823455,0.009163368303788388,0.02934973910138483,0.002397854948367417,0.9595747225470003,24.06999969482422,-0.022339607053657007,-0.06269472707237733,0.9067791716738655,,,1,1.3063399153570012,0.004512771304592045,0.32051282051282054
2022-03-23,-0.0040339354552280104,0.034966716115045315,0.07694782700065428,0.0022665654915177136,-0.00915828357115268,0.005171712122087147,0.01407895763571725,12.584851488375833,0.7442038216560509,0.0033406762790006983,0.03227868799313405,0.0011540484882777147,0.0327001506235276,0.01315202483222194,0.017833144321381156,0.014774064879172944,60.58931895761841,-0.005535274843853966,0.03211359435044159,0.0015013393886259552,0.9639385004186289,24.75,0.028250947810439797,-0.07407405821716206,0.9291586894407545,,,2,-0.524749688462511,0.002019092007100154,0.27350427350427353
2022-03-24,-0.0013278937068936791,0.014574096929842684,0.05367890021280175,0.00763803297511223,0.007475938045479899,-0.008738503243514868,0.011647362318735394,12.578670150012721,0.7405423331037474,-0.0008678737555275484,0.03050529146043912,0.0007315446224789302,0.006936063954730454,0.011633754026572773,0.01776405725460726,0.014684976885185259,62.34369365353319,-0.017158933454019865,-0.006186273104277884,0.015831039747126185,0.9562582752560123,23.93000030517578,-0.03313130080097848,-0.007877302132948683,0.9030018412800417,,,3,-0.2070225652027437,-0.0005240362913210284,0.27167277167277165
2022-03-25,-0.004049875890900112,-0.007754404319526564,0.03363078995582813,0.005259842058224606,-0.007866273352999017,0.003846656312145273,0.012729528908937212,12.376237272053498,0.6019981973061151,-0.0033641471393129896,0.02605637177775777,-0.002274590575150559,-0.01301424637775117,0.007944648713635276,0.017787391852170903,0.014682256470878745,66.48742963740335,-0.0032932604928147535,-0.027957445380292212,-0.0007566153980853585,0.9567132555321249,23.43000030517578,-0.020894274702196958,0.03626712395791776,0.8859898023094988,,,4,-0.5266213184078811,-0.0046850093640121715,0.21754171754171756
2022-03-28,0.004022619949862971,0.006099008798396088,0.03557034289747607,0.05994908852985725,0.002336790947296651,0.00168189875677724,0.013424643987341773,12.441934969252157,0.660036755601319,-0.0005675605236754588,0.02719131019420251,0.0028943122326952064,-0.053850079731461165,0.0066457077908716414,0.013702668893425534,0.0146349054204619,77.85265851527964,0.008483410785190326,-0.008551161208823266,-0.004460790835327355,0.9355372001378495,22.610000610351562,-0.03499785250293308,-0.08164094883696282,0.8704021165464431,,,0,0.4212025215572086,-0.003602130243768986,0.23392348392348392
